Stadt1	Stadt2	Abstand
Coventry	Southampton	167.75
Coventry	Stoke-on-Trent	82.94
Coventry	Wolverhampton	48.30
Derby	Edinburgh	358.99
Derby	Glasgow	382.57
Derby	Kingston-upon-Hull	122.40
Derby	Leeds	97.64
Derby	Leicester	40.11
Derby	Liverpool	121.10
Derby	LONDON	184.56
Derby	Luton	138.65
Derby	Manchester	82.96
Derby	Newcastle-upon-Tyne	228.66
Derby	Northampton	86.60
Derby	Nottingham	23.62
Derby	Plymouth	341.90
Derby	Portsmouth	237.42
Derby	Reading	166.98
Derby	Sheffield	51.13
Derby	Southampton	224.74
Derby	Stoke-on-Trent	51.51
Derby	Wolverhampton	59.77
Edinburgh	Glasgow	76.52
Edinburgh	Kingston-upon-Hull	319.35
Edinburgh	Leeds	267.22
Edinburgh	Leicester	397.38
Edinburgh	Liverpool	283.74
Edinburgh	Luton	494.98
Edinburgh	Manchester	283.48
Edinburgh	Newcastle-upon-Tyne	156.75
Edinburgh	Northampton	444.79
Edinburgh	Nottingham	364.32
Edinburgh	Sheffield	311.58
Edinburgh	Stoke-on-Trent	334.74
Edinburgh	Wolverhampton	382.52
Glasgow	Kingston-upon-Hull	365.61
Glasgow	Leeds	300.27
Glasgow	Leicester	422.44
Glasgow	Liverpool	287.52
Glasgow	Manchester	301.30
Glasgow	Newcastle-upon-Tyne	212.75
Glasgow	Northampton	469.09
Glasgow	Nottingham	392.21
Glasgow	Sheffield	340.12
Glasgow	Stoke-on-Trent	349.44
Glasgow	Wolverhampton	394.93
Kingston-upon-Hull	Leeds	86.32
Kingston-upon-Hull	Leicester	135.69
Kingston-upon-Hull	Liverpool	193.29
Kingston-upon-Hull	LONDON	249.36
Kingston-upon-Hull	Luton	207.66
Kingston-upon-Hull	Manchester	139.39
Kingston-upon-Hull	Newcastle-upon-Tyne	164.45
Kingston-upon-Hull	Northampton	172.22
Kingston-upon-Hull	Nottingham	105.31
Kingston-upon-Hull	Plymouth	463.49
Kingston-upon-Hull	Portsmouth	331.42
Kingston-upon-Hull	Reading	258.49
Kingston-upon-Hull	Sheffield	90.38
Kingston-upon-Hull	Southampton	325.24
Kingston-upon-Hull	Stoke-on-Trent	154.58
Kingston-upon-Hull	Wolverhampton	181.60
Leeds	Leicester	132.54
Leeds	Liverpool	112.27
Leeds	LONDON	274.26
Leeds	Luton	228.32
Leeds	Manchester	61.37
Leeds	Newcastle-upon-Tyne	131.03
Leeds	Northampton	179.62
Leeds	Nottingham	98.07
Leeds	Plymouth	424.19
Leeds	Portsmouth	334.88
Leeds	Reading	263.74
Leeds	Sheffield	46.68
Leeds	Southampton	322.36
Leeds	Stoke-on-Trent	98.17
Leeds	Wolverhampton	141.28
Leicester	Liverpool	158.19
Leicester	LONDON	144.75
Leicester	Luton	98.72
Leicester	Manchester	123.01
Leicester	Newcastle-upon-Tyne	262.44
Leicester	Northampton	47.42
Leicester	Nottingham	35.33
Leicester	Plymouth	331.43
Leicester	Portsmouth	203.99
Leicester	Reading	131.80
Leicester	Sheffield	86.30
Leicester	Southampton	193.92
Leicester	Stoke-on-Trent	86.06
Leicester	Wolverhampton	71.34
Liverpool	LONDON	294.36
Liverpool	Luton	250.77
Liverpool	Manchester	53.98
Liverpool	Newcastle-upon-Tyne	200.30
Liverpool	Northampton	198.43
Liverpool	Nottingham	141.05
Liverpool	Plymouth	347.77
Liverpool	Portsmouth	320.52
Liverpool	Reading	260.83
Liverpool	Sheffield	108.82
Liverpool	Southampton	300.99
Liverpool	Stoke-on-Trent	72.46
Liverpool	Wolverhampton	110.43
LONDON	Luton	46.14
LONDON	Manchester	266.65
LONDON	Newcastle-upon-Tyne	400.18
LONDON	Northampton	98.17
LONDON	Nottingham	176.76
LONDON	Plymouth	313.68
LONDON	Portsmouth	103.57
LONDON	Reading	60.47
LONDON	Sheffield	229.54
LONDON	Southampton	113.41
LONDON	Stoke-on-Trent	223.08
LONDON	Wolverhampton	186.62
Luton	Manchester	221.07
Luton	Newcastle-upon-Tyne	355.01
Luton	Northampton	52.78
Luton	Nottingham	130.66
Luton	Plymouth	314.90
Luton	Portsmouth	128.60
Luton	Reading	61.44
Luton	Sheffield	183.42
Luton	Southampton	129.60
Luton	Stoke-on-Trent	178.83
Luton	Wolverhampton	145.50
Manchester	Newcastle-upon-Tyne	172.35
Manchester	Northampton	168.49
Manchester	Nottingham	97.79
Manchester	Plymouth	371.60
Manchester	Portsmouth	309.33
Manchester	Reading	242.91
Manchester	Sheffield	56.49
Manchester	Southampton	293.05
Manchester	Stoke-on-Trent	51.77
Manchester	Wolverhampton	99.94
Newcastle-upon-Tyne	Northampton	308.77
Newcastle-upon-Tyne	Nottingham	227.30
Newcastle-upon-Tyne	Portsmouth	465.73
Newcastle-upon-Tyne	Reading	394.16
Newcastle-upon-Tyne	Sheffield	177.62
Newcastle-upon-Tyne	Southampton	453.38
Newcastle-upon-Tyne	Stoke-on-Trent	221.64
Newcastle-upon-Tyne	Wolverhampton	268.44
Northampton	Nottingham	81.64
Northampton	Plymouth	311.52
Northampton	Portsmouth	160.17
Northampton	Reading	87.14
Northampton	Sheffield	133.62
Northampton	Southampton	153.02
Northampton	Stoke-on-Trent	126.25
Northampton	Wolverhampton	96.11
Nottingham	Plymouth	358.31
Nottingham	Portsmouth	239.32
Nottingham	Reading	167.09
Nottingham	Sheffield	52.79
Nottingham	Southampton	228.99
Nottingham	Stoke-on-Trent	74.09
Nottingham	Wolverhampton	81.07
Plymouth	Portsmouth	224.51
Plymouth	Reading	257.02
Plymouth	Sheffield	385.61
Plymouth	Southampton	204.53
Plymouth	Stoke-on-Trent	326.08
Plymouth	Wolverhampton	285.40
Portsmouth	Reading	73.07
Portsmouth	Sheffield	288.20
Portsmouth	Southampton	25.94
Portsmouth	Stoke-on-Trent	258.63
Portsmouth	Wolverhampton	212.02
Reading	Sheffield	217.11
Reading	Southampton	69.06
Reading	Stoke-on-Trent	193.99
Reading	Wolverhampton	150.40
Sheffield	Southampton	275.86
Sheffield	Stoke-on-Trent	65.04
Sheffield	Wolverhampton	100.28
Southampton	Stoke-on-Trent	241.72
Southampton	Wolverhampton	194.24
Stoke-on-Trent	Wolverhampton	48.17
